created_at,id,in_reply_to_screen_name,in_reply_to_user_id,retweeted_id,retweeted_screen_name,user_mentions_screen_name,user_mentions_id,text,user_id,screen_name,location,followersCount,replyCount,retweetCount,likeCount,quoteCount,latitudes,longitudes,withinQ
2020-06-04 10:04:22+00:00,1.27E+18,,,,,,1.27E+18,There is absolutely no way to salvage the American  system of policing. It simply runs counter to the safety of non-white citizens at every turn. #DefundThePolice #AbolishThePolice #FuckWhiteSupremacy https://t.co/ieALKPdzRw,84777916,RidicBowe,Bay Area,627,0,1,4,0,37.7884969,-122.3558473,TRUE
2020-06-04 10:07:06+00:00,1.27E+18,,,,,,1.27E+18,"8cantwait is cute and all but how about we #DefundThePolice #AbolishThePolice #abolishICE instead

#BlackLivesMatter",18311403,purag,CA,389,0,5,4,0,36.7014631,-118.755997,TRUE
2020-06-04 10:14:38+00:00,1.27E+18,,,,,,1.27E+18,"They literally could do all of these things and it wouldn’t make a goddamn difference. They could ignore all of these and then what We’ve tried Liberal reforms like body cameras.

#AbolishThePolice is the only answer. https://t.co/miEmURuLgr",305239399,afoolsaaron,"Oregon, USA",535,0,1,0,0,43.9792797,-120.737257,TRUE
2020-06-04 10:46:42+00:00,1.27E+18,,,,,,1.27E+18,#AbolishThePolice https://t.co/JoQdpULtPq,17965165,JackGattanella,"Little Ferry, NJ",585,0,0,0,0,40.8528777,-74.0420848,TRUE
2020-06-04 10:52:32+00:00,1.27E+18,,,,,"[User(username='Austin_Police', id=369031482, displayname='Austin Police Department', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]",1.27E+18,@Austin_Police you deserve the rain of rage coming to you #HisnameisJustinHowell #AbolishThePolice #blacklifematters https://t.co/S42fwnqvUp,7.57E+17,Resistanceee56,"New York, USA",486,0,1,1,0,40.7127281,-74.0060152,TRUE
2020-06-04 10:57:29+00:00,1.27E+18,https://twitter.com/bubblybutfierce,1.27E+18,,,"[User(username='abbyosity', id=3001477390, displayname='beans | teachers for abolition (she/they/he) 🦇✨🌱', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]",1.27E+18,"@theleilaraven @abbyosity ""WHO KEEPS US SAFE? 
WE KEEP US SAFE""
#AbolishThePolice",3528718995,dumbitchjen,"Bronx, NY",412,0,0,0,0,40.8466508,-73.8785937,TRUE
2020-06-04 11:05:10+00:00,1.27E+18,,,,,,1.27E+18,"White People: ""the tree of liberty must be refreshed from time to time with the blood of patriots and tyrants.""

Also White People: ""Not like this""

#GeorgeFloyd #BlueLivesMatters #AbolishThePolice #EndPoliceBrutality #nomorelynchings",34562026,TooTallForChina,"Uptown, Chicago",109,0,0,1,0,41.9666299,-87.6555458,TRUE
2020-06-04 11:27:14+00:00,1.27E+18,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/EZqiLIiWoAMU3ni?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZqiLIiWoAMU3ni?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/EZqiLceWkAAvR0F?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZqiLceWkAAvR0F?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/EZqiLz4XsAE3wSW?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZqiLz4XsAE3wSW?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/EZqiMHnWkAAmfHI?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZqiMHnWkAAmfHI?format=jpg&name=large')]",,1.27E+18,A very helpful primer on why it is necessary to #AbolishThePolice and the practical realities of doing so. https://t.co/oPt0KpejRB,2411501136,jawnuthinn,Baltimore,134,1,3,4,1,39.2908816,-76.610759,TRUE
2020-06-04 11:59:01+00:00,1.27E+18,,,,,,1.27E+18,"Instead of #8CantWait how about we do #OneAndDone and just defund the police out of existence 

#AbolishThePolice 
#BeyondReform 
#DefundThePolice",108736979,mosermusic,Chicago,679,0,2,4,0,41.8755616,-87.6244212,TRUE
2020-06-04 12:07:33+00:00,1.27E+18,,,,,,1.27E+18,This 👇 thread on defunding police and building a different reality. #AbolishThePolice https://t.co/Yw4d57my3N,44958565,svanceocampo,"Albany, NY",1673,0,2,0,0,40.7127281,-74.0060152,TRUE
