created_at,id,in_reply_to_screen_name,in_reply_to_user_id,retweeted_id,retweeted_screen_name,user_mentions_screen_name,user_mentions_id,text,user_id,screen_name,location,followersCount,replyCount,retweetCount,likeCount,quoteCount,latitudes,longitudes,withinQ
2020-11-12 19:26:09+00:00,1.33E+18,https://twitter.com/cjtruth,1.33E+18,,,"[User(username='cjtruth', id=49023129, displayname='CJTRUTH', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]",1.33E+18,@cjtruth #TrumpWins! #TrumpWon,43753561,Dahnye,Chicago,182,0,0,0,0,41.8755616,-87.6244212,TRUE
2020-11-12 19:26:45+00:00,1.33E+18,,,,,,1.33E+18,#TrumpWon,473682419,batestimbo,"Florida, USA",2095,0,0,0,0,27.7567667,-81.4639835,TRUE
2020-11-12 19:29:28+00:00,1.33E+18,,,,,,1.33E+18,#trumpwon https://t.co/CGbcWrs1Qr,1.21E+18,isupportdjt2020,"Houston, TX",815,0,0,0,0,29.7589382,-95.3676974,TRUE
2020-11-12 19:29:54+00:00,1.33E+18,,,,,"[User(username='YouTube', id=10228272, displayname='YouTube', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]",1.33E+18,Christina Bobb: Trump won. The Elephant in the Room. Cheaters never win https://t.co/ceS1wQbIyj via @YouTube #KAG #MAGA #KAG2020 #MAGA2020 #LiberalismIsAMentalDisorder #FakeNewsMedia #MediaDoesNotCallElections #TrumpWon #VoterFraud #DominionVotingSystems,82126521,Czarcraft_,Phoenix,2537,0,0,0,0,33.4484367,-112.0741417,TRUE
2020-11-12 19:29:57+00:00,1.33E+18,,,,,,1.33E+18,#TrumpWon,994041456,JoeGambone,"NC, via Tampa and Pittsburgh",455,0,0,0,0,40.44062,-79.99589,TRUE
2020-11-12 19:32:02+00:00,1.33E+18,,,,,,1.33E+18,Messing with Twitter. #TrumpWon,8.15E+17,Wineamic13,"Healdsburg, CA",38,0,0,0,0,38.603921,-122.8804357,TRUE
2020-11-12 19:33:15+00:00,1.33E+18,,,,,,1.33E+18,This is awesome!!  #TrumpWon https://t.co/6FhMbXKTi9,885709574,LynnLynners,Florida USA,3604,0,1,1,0,27.7567667,-81.4639835,TRUE
2020-11-12 19:35:51+00:00,1.33E+18,,,,,,1.33E+18,#TrumpWon,1.31E+18,GlikmanPatty,"Deltona, FL",2087,0,0,0,0,28.9005446,-81.2636738,TRUE
2020-11-12 19:37:05+00:00,1.33E+18,,,,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/EmpaROOUcAAF1S9.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/tweet_video/EmpaROOUcAAF1S9.mp4', bitrate=0)])]",,1.33E+18,#TrumpWon https://t.co/qDlO0Snvl5,1.30E+18,Scottbrave74,Washington,1,0,0,1,0,38.8950368,-77.0365427,TRUE
2020-11-12 19:37:25+00:00,1.33E+18,,,,,,1.33E+18,#TrumpWon,8.15E+17,klr_rdr,"Arizona, USA",220,0,0,0,0,34.395342,-111.763275,TRUE
2020-11-12 19:38:18+00:00,1.33E+18,,,,,,1.33E+18,#TrumpWon,313652423,Xfile_213,"Arizona, USA",911,1,0,1,0,34.395342,-111.763275,TRUE
2020-11-12 19:38:54+00:00,1.33E+18,https://twitter.com/Patrici69448532,1.33E+18,,,"[User(username='Patrici69448532', id=712409717608357888, displayname='Patricia Herrera', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]",1.33E+18,@Patrici69448532 #TrumpWon !,1.10E+18,USN_Ret_in_Cali,Inland Empire.CA,5247,0,0,1,1,37.648944,-120.900913,TRUE
2020-11-12 19:39:31+00:00,1.33E+18,https://twitter.com/ChuckCallesto,1.33E+18,,,"[User(username='ChuckCallesto', id=4765364386, displayname='Chuck Callesto', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]",1.33E+18,@ChuckCallesto #Trumpwon,7.90E+17,rjchess1,Long Island Ny ,434,0,0,0,0,40.851497,-73.0994258,TRUE
2020-11-12 19:41:13+00:00,1.33E+18,,,,,,1.33E+18,#Trumpwon they cheated 😂,593135567,Smithbomb77,"Massachusetts, USA",300,0,0,0,0,42.3788774,-72.032366,TRUE
2020-11-12 19:43:48+00:00,1.33E+18,,,,,,1.33E+18,#TrumpWon,1.19E+18,Bonze31650805,"Washington, USA",33,0,0,0,0,38.8950368,-77.0365427,TRUE
2020-11-12 19:45:11+00:00,1.33E+18,,,,,,1.33E+18,#trumpwon,1.25E+18,Fr33d0m1024,Connecticut,2580,0,1,1,0,41.6500201,-72.7342163,TRUE
2020-11-12 19:47:19+00:00,1.33E+18,,,,,,1.33E+18,"Joe Biden is not the President!!!
#TrumpWon",36140781,luci_laine,"California, USA",44,4,0,0,0,36.7014631,-118.755997,TRUE
2020-11-12 19:47:41+00:00,1.33E+18,,,,,,1.33E+18,💥 #TrumpWon #TrumpWon #TrumpWon #TrumpWon #TrumpWon #TrumpWon #TrumpWon #TrumpWon #TrumpWon #TrumpWon #TrumpWon #TrumpWon #TrumpWon #TrumpWon #TrumpWon #TrumpWon #TrumpWon #TrumpWon #TrumpWon #TrumpWon #TrumpWon #TrumpWon #TrumpWon #TrumpWon #TrumpWon #TrumpWon,577441688,LisKM6,"Massachusetts, USA",201,0,0,1,0,42.3788774,-72.032366,TRUE
2020-11-12 19:48:03+00:00,1.33E+18,,,,,,1.33E+18,#TrumpWon https://t.co/WfdDwXM01W,236734401,serafina419,new york city,283,0,0,0,0,40.7127281,-74.0060152,TRUE
2020-11-12 19:48:57+00:00,1.33E+18,https://twitter.com/cjtruth,1.33E+18,,,"[User(username='cjtruth', id=49023129, displayname='CJTRUTH', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]",1.33E+18,@cjtruth Why stop at #TrumpWon what about #Trumpwonall50 ?,98987476,JonathanHeno,"41.757461,-88.018295",473,0,1,4,0,41.7573799,-88.0188846,TRUE
2020-11-12 19:52:28+00:00,1.33E+18,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/EmpdzArXMAMqlOP?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EmpdzArXMAMqlOP?format=jpg&name=large')]",,1.33E+18,#TrumpWon https://t.co/6cNUK8CC2Z,3164507364,moonshadoe66,Tennessee ,151,0,0,0,0,35.7730076,-86.2820081,TRUE
2020-11-12 19:54:10+00:00,1.33E+18,,,,,,1.33E+18,#trumpwon !!,20958737,lukerichey,"Liberty Lake, WA",339,0,0,1,0,47.6681145,-117.1048656,TRUE
2020-11-12 19:57:33+00:00,1.33E+18,,,,,,1.33E+18,#TrumpWon https://t.co/SvbydR2JGi,8.94E+17,AyyeeVega,"Bronx, NY",441,0,0,1,0,40.8466508,-73.8785937,TRUE
2020-11-12 20:00:34+00:00,1.33E+18,,,,,,1.33E+18,"#TrumpWon
Trump keeps on winning.
Nancy keeps on drinking.
Chuck keeps on crying. https://t.co/b8fBGkQQUM",1861679905,we_lost_our_way,"Ohio, USA",2601,0,0,0,0,40.2253569,-82.6881395,TRUE
2020-11-12 20:01:53+00:00,1.33E+18,,,,,,1.33E+18,"#Trumpwon #TrumpWon #TrumpWon....by the way, did I mention..#TRUMPWON",9.55E+17,R_Faith_1,"Ohio, USA",9923,0,0,0,0,40.2253569,-82.6881395,TRUE
2020-11-12 20:01:59+00:00,1.33E+18,,,,,,1.33E+18,#TrumpWon https://t.co/hoqTwPEsQm,1.27E+18,2fyT4y,Texas,583,0,0,0,0,31.8160381,-99.5120986,TRUE
2020-11-12 20:02:53+00:00,1.33E+18,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/EmpgLe1XMAIH5qZ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EmpgLe1XMAIH5qZ?format=jpg&name=large')]",,1.33E+18,#trumpwon https://t.co/cE9yzaXOmz,809479248,DeplorableTere1,florida ,11122,0,0,0,0,27.7567667,-81.4639835,TRUE
2020-11-12 20:03:06+00:00,1.33E+18,,,,,,1.33E+18,#TrumpWon,1.08E+18,Sophiadivine19,Texas,1640,0,0,1,0,31.8160381,-99.5120986,TRUE
2020-11-12 20:03:40+00:00,1.33E+18,https://twitter.com/bretvv,1.33E+18,,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/EmpgWrAXYAEVsui.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/tweet_video/EmpgWrAXYAEVsui.mp4', bitrate=0)])]","[User(username='bretvv', id=1290065108, displayname='Brett1911🇺🇸🇺🇸🇺🇸Trump', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]",1.33E+18,@bretvv Wait. #TrumpWon? https://t.co/gduKZBrNvs,1.23E+18,Hotel3_,"Illinois, USA",8722,1,0,1,0,40.0796606,-89.4337288,TRUE
2020-11-12 20:03:46+00:00,1.33E+18,,,,,,1.33E+18,#Trumpwon https://t.co/P9JMcJaWpA,28717438,clanmcc5,Huntington Beach,302,0,0,0,0,33.6783336,-118.0000166,TRUE
2020-11-12 20:05:19+00:00,1.33E+18,,,,,,1.33E+18,#TrumpWon,1.16E+18,originalshoebox,Occupied Portland Oregon ,825,0,0,0,0,45.507856,-122.690794,TRUE
2020-11-12 20:07:08+00:00,1.33E+18,,,,,,1.33E+18,Ha!  Fox says Trump is doing somethings in preparation for leaving the White House #TrumpWon why would he be preparing to leave?,101930010,VickiOakes,"Ortonville,  Minnesota",253,0,0,0,0,45.304687,-96.444779,TRUE
2020-11-12 20:08:24+00:00,1.33E+18,,,,,,1.33E+18,#TrumpWon,54952507,manzoni13,"Estero, Florida",1242,0,0,0,0,26.4381474,-81.8067537,TRUE
2020-11-12 20:08:39+00:00,1.33E+18,,,,,,1.33E+18,#TrumpWon 🇺🇸,1.03E+18,Christi30027731,"Muncie, IN",20,0,0,0,0,40.1936892,-85.3865271,TRUE
2020-11-12 20:14:05+00:00,1.33E+18,,,,,,1.33E+18,#trumpwon suck it Twitter,1.27E+18,Linzers35,"Milwaukee, WI",16,0,0,0,0,43.0349931,-87.922497,TRUE
2020-11-12 20:15:40+00:00,1.33E+18,,,,,,1.33E+18,#TrumpWon,7.95E+17,tim_mangia,"Illinois, USA",282,0,0,0,0,40.0796606,-89.4337288,TRUE
2020-11-12 20:16:34+00:00,1.33E+18,,,,,,1.33E+18,"#TrumpWon 
#TrumpWon 
#TrumpWon 
#TrumpWon 
#TrumpWon",7.86E+17,nonhero69,"New York, USA",7871,0,0,0,0,40.7127281,-74.0060152,TRUE
2020-11-12 20:22:27+00:00,1.33E+18,,,,,,1.33E+18,I Don't like this movie anymore!!#Trumpwon,18883051,Kwanschek,Huntsville Al,45,0,0,0,0,34.729847,-86.5859011,TRUE
2020-11-12 20:22:48+00:00,1.33E+18,,,,,,1.33E+18,#Trumpwon https://t.co/bVuHzlrr8D,1713257982,j_wim,"Texas, USA",137,0,0,0,0,31.8160381,-99.5120986,TRUE
2020-11-12 20:23:33+00:00,1.33E+18,,,,,,1.33E+18,#TRUMPWON,1039582543,edortiz524,"Florida, USA",824,0,0,0,0,27.7567667,-81.4639835,TRUE
2020-11-12 20:23:49+00:00,1.33E+18,,,,,,1.33E+18,#TrumpWon https://t.co/LUFT2AynqW,1.23E+18,suv_mama,"Oregon, USA",25,0,0,0,0,43.9792797,-120.737257,TRUE
2020-11-12 20:25:23+00:00,1.33E+18,,,,,,1.33E+18,#TrumpWon,1083957943,pstychalski,"Arkansas, USA",2537,0,0,0,0,35.2048883,-92.4479108,TRUE
2020-11-12 20:27:53+00:00,1.33E+18,,,,,,1.33E+18,#TrumpWon,934218325,CropCareKev,"Buckeye, in Central Valley, CA",1938,0,0,0,0,33.703151,-117.78367,TRUE
2020-11-12 20:38:09+00:00,1.33E+18,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/EmpoQBJXUAAP6Sr?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EmpoQBJXUAAP6Sr?format=jpg&name=large')]",,1.33E+18,#TrumpWon https://t.co/gsSQJUKH0Q,1.00E+18,JohnnyTrades777,Alabama,479,0,0,1,0,33.2588817,-86.8295337,TRUE
2020-11-12 20:41:16+00:00,1.33E+18,,,,,,1.33E+18,#Trumpwon,1.23E+18,2020_smc,"Williamsville, NY",78,0,0,0,0,42.9637836,-78.7377258,TRUE
2020-11-12 20:41:59+00:00,1.33E+18,,,,,,1.33E+18,#TrumpWon,9.60E+17,Alinaspain08,"Texas, USA",202,0,0,0,0,31.8160381,-99.5120986,TRUE
2020-11-12 20:42:40+00:00,1.33E+18,,,,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/EmppSQ5XMBAH1rW.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/tweet_video/EmppSQ5XMBAH1rW.mp4', bitrate=0)])]",,1.33E+18,#TrumpWon https://t.co/YqspngnQ80,367367527,mountain_556,north east pennsylvania  ,193,0,0,0,0,42.2150373,-79.8358415,TRUE
2020-11-12 20:44:22+00:00,1.33E+18,https://twitter.com/tom2badcat,1.33E+18,,,"[User(username='tom2badcat', id=895954495116644352, displayname='Tom Graham', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]",1.33E+18,@tom2badcat #TrumpWon,1.32E+18,johnnyEByrd1,Leona texas ,26,0,0,1,0,31.1546279,-95.9691234,TRUE
2020-11-12 20:45:20+00:00,1.33E+18,,,,,,1.33E+18,#trumpwon,223883402,jennie32470,"Louisiana, USA",50,0,0,0,0,30.8703881,-92.007126,TRUE
