created_at,id,in_reply_to_screen_name,in_reply_to_user_id,retweeted_id,retweeted_screen_name,user_mentions_screen_name,user_mentions_id,text,user_id,screen_name,location,followersCount,replyCount,retweetCount,likeCount,quoteCount
2020-11-13 23:55:55+00:00,1327399828930895874,,,,,,1327399828930895874,"#TrumpWon and the whole world knows it, even you #DemonRats",1092970609125085184,IAmWilling2DoIt,"New York, USA",1023,0,0,0,0
2020-11-13 23:32:44+00:00,1327393992984596480,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/EmvZxqaUwAAtGEg?format=png&name=small', fullUrl='https://pbs.twimg.com/media/EmvZxqaUwAAtGEg?format=png&name=large')]",,1327393992984596480,"#TrumpWon in a landside

Joe no way https://t.co/Z8G6LqKCdj https://t.co/phzBJVidEu",3288930031,EllDevon,"Lethbridge, Alberta",2883,1,0,1,0
2020-11-13 23:30:20+00:00,1327393391005601792,,,,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/EmvZQDnWMAUD-5-.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/tweet_video/EmvZQDnWMAUD-5-.mp4', bitrate=0)])]",,1327393391005601792,"Thanks to lies coming from the media pretending Biden won the election, I’ve spent this last week reassuring elderly friends not to worry, over and over again. It’s starting to piss me off. Fake News is the Enemy of the People. Trump won!

#FakeNews
#Trump2020Landslide
#TrumpWon https://t.co/759E5QtA1X",1243196724535009280,SemraDontStopB1,"17th State, USA! ",562,5,0,12,2
2020-11-13 23:25:49+00:00,1327392251924844549,,,,,"[User(username='ABC', id=28785486, displayname='ABC News', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='nbc', id=26585095, displayname='NBC Entertainment', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='CBS', id=97739866, displayname='CBS', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='MSNBC', id=2836421, displayname='MSNBC', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='CNN', id=759251, displayname='CNN', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='NPR', id=5392522, displayname='NPR', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='FoxNews', id=1367531, displayname='Fox News', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]",1327392251924844549,Hey @ABC @NBC @CBS @MSNBC @CNN @NPR @FoxNews When you lie and mock President Trump . You are mocking 73 million LEGAL LIVING AMERICANS that voted for him . #WeAreTrump #WeAreWithTrump #TrumpWon,300596947,wtony_tony,In my right mind ,2957,0,0,0,0
2020-11-13 23:07:17+00:00,1327387588970352640,,,,,,1327387588970352640,Leadership! #Trumpwon https://t.co/j3eaI6Hx8l,709842763509047297,Indylein1,"Fort Wayne, IN",45,0,0,0,0
2020-11-13 23:03:55+00:00,1327386743386075146,,,,,,1327386743386075146,"#TrumpWon
NUFF SAID!!!!",265941218,tony_da_cappi01,"Alabama, USA",608,0,0,0,0
2020-11-13 22:52:10+00:00,1327383785781026818,https://twitter.com/Blackclover481,1.327336802424922e+18,,,"[User(username='Blackclover481', id=1310747048082395141, displayname='Blackclover48', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='TeresaBumgarne1', id=1225947902247342080, displayname='👠🇺🇲💋 TRUMP 2020 🇺🇲🦅', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]",1327336802424922112,"@Blackclover481 @TeresaBumgarne1 I need to see more inspiration in my timeline from Patriots.
#IFBAP
#IBelieveInTrump
#GodBlessTheRepublic
#TheCalvaryIsComing
#TrumpWon

Also, on Parler:
https://t.co/blq7A8sfBL",16815869,Nichelle_D,"O Fallon, Missouri",1521,1,0,1,0
2020-11-13 22:49:35+00:00,1327383134070054912,,,,,,1327383134070054912,"TRUMP WON .. and the whole world KNOWS IT !
#TrumpWon",1372235592,JaneToegel,"Minnesota, USA",3568,0,1,6,0
2020-11-13 22:19:12+00:00,1327375488633942016,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/EmvI-HhXcAYUkfj?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EmvI-HhXcAYUkfj?format=jpg&name=large')]",,1327375488633942016,Disputed by all of America #TrumpWon #DemVoterFraud #FakeAndDeadDemVoters https://t.co/DjXhMJyLnu,201931078,desert1vet,USA ,1050,1,0,0,0
2020-11-13 22:11:55+00:00,1327373655265980417,,,,,,1327373655265980417,"Don't forget 12 Round Productions had it all in 2017. 
https://t.co/LCJtAPNuOg
#maga #patriots #TRUMP2020ToSaveAmerica  #trumpwon #America",1140725860334493700,TLDavis37696301,Texas,1147,0,1,2,0
2020-11-13 22:10:43+00:00,1327373351942316033,,,,,,1327373351942316033,"I firmly believe dead people and people in comas voted in this election and that they voted for Biden and you can't convince me otherwise.
#TrumpWon",1241890644,JDPiper215,Hopefully someday L.A.,217,0,0,0,0
2020-11-13 21:57:43+00:00,1327370083165933572,,,,,,1327370083165933572,"#Trumpwon 
#Dominion 
#Joemustconcede",2484736416,gpobre2,"TX,NJ,GA",594,0,0,0,1
2020-11-13 21:53:03+00:00,1327368906491760641,https://twitter.com/Val1Rosa,1.327368507017859e+18,,,"[User(username='Val1Rosa', id=256468638, displayname='Rosa✝️', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='lucabattanta', id=57358236, displayname='Luca Battanta', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]",1327364819192848384,@Val1Rosa @lucabattanta Credo che il risultato sia già scritto:  #TRUMPWON,2719119167,accavj93,Stalla 🌾,688,1,0,1,0
2020-11-13 21:44:34+00:00,1327366771049852928,,,,,,1327366771049852928,Hate this ... first time I see my president !! In awhile after Democrats cheat . &amp; he’s not even talking about it. Smh #BidenLost #TrumpWon #Trump2020 #KeepAmericaGreat,460051088,EdishereWA,Mayberry ,1034,0,0,0,0
2020-11-13 21:33:15+00:00,1327363923893370880,,,,,,1327363923893370880,Why are they so stupid? Haha #trumpwon https://t.co/P7UfLf9R88,928042687009189888,MagicJuggler1,"Huntington Beach, CA",107,0,0,0,0
2020-11-13 21:28:25+00:00,1327362706198958087,,,,,,1327362706198958087,#trumpwon,1144187226,deanbonelv,"Washington, DC",1344,0,0,0,0
2020-11-13 21:12:27+00:00,1327358691750735872,,,,,"[User(username='realDonaldTrump', id=25073877, displayname='Donald J. Trump', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]",1327358691750735872,"If Trump does not win the election and stop the fraud, no Republican will ever win a presidency again. Fight for President Trump! #BidenWasNotElected #trumpWon #trump @realDonaldTrump",89842963,Stefild,"Bakersfield, CA",7368,4,1,23,0
2020-11-13 21:03:06+00:00,1327356336515002368,,,,,,1327356336515002368,#TrumpWon https://t.co/Dykf6D1cB3,1257432842675642376,TruthBomber24,USA - Nationwide ,1636,0,0,0,0
2020-11-13 20:54:34+00:00,1327354188699938816,,,,,,1327354188699938816,#TrumpWon Dominion is going to be exposed politicians that are career criminals will go to jail we will have an economy better than any time in history The End.,1308235495923683329,gang_xrp,South Texas,1703,0,0,0,0
2020-11-13 20:54:03+00:00,1327354059527958531,,,,,,1327354059527958531,#TrumpWon #StopTheSteaI #CountEveryLegalVote #trumpwon https://t.co/pn5E54i2cU,1293634823450431488,tottyania,USA,2070,0,0,2,0
2020-11-13 20:36:11+00:00,1327349561850007553,,,,,,1327349561850007553,Arizona State Rep Calls for Audit and Recount of Vote #TrumpWon #KAG2020 #BidenIsNotPresidentElect #FireTrudeau #LiberalCorruption #DemocratsAndMSMAreEnemyOfWTP  https://t.co/IZW1i4Td1u,829823253531205633,more2mm,Canada,681,0,0,2,0
2020-11-13 20:34:32+00:00,1327349146605428736,https://twitter.com/FrontRangeHit,1.3273477610087137e+18,,"[Photo(previewUrl='https://pbs.twimg.com/media/EmuxA1NUYAE48xT?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EmuxA1NUYAE48xT?format=jpg&name=large')]","[User(username='FrontRangeHit', id=567623442, displayname='MWags', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='KyleClark', id=15614141, displayname='Kyle Clark', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='GovofCO', id=728344273620344832, displayname='Governor Jared Polis', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='realDonaldTrump', id=25073877, displayname='Donald J. Trump', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]",1327336175347011584,"@FrontRangeHit @KyleClark @GovofCO @realDonaldTrump Lol 😂 hilarious. Fear tactics won’t work with me. Turkey and stuffing for ALL!! ENJOY LIFE!! Why, BECAUSE WE CAN! THAT’S what makes America 🇺🇸 great!! #USA #Thanksgiving2020 #TrumpWon #StopTheSteaI #TRUMP2020ToSaveTheWorld https://t.co/JrPisVLJ1G",1125076653107970048,CardileD,United States,731,3,0,1,0
2020-11-13 20:31:56+00:00,1327348493170733058,,,,,"[User(username='realDonaldTrump', id=25073877, displayname='Donald J. Trump', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]",1327348493170733058,"I am with you Michael, #TrumpWon! @realDonaldTrump won the 2020 presidential election without any doubt. https://t.co/b6Z81NL93B",1292943040311697412,BebelHorace,"Missouri River Valley, ND",129,0,0,0,0
2020-11-13 20:20:35+00:00,1327345639223681025,,,,,,1327345639223681025,#trumpwon https://t.co/wv5I1zv0S6,1322551155902341120,Fuck62241670,Rabbit Hole,4,0,0,0,0
2020-11-13 20:03:02+00:00,1327341219886882818,,,,,,1327341219886882818,"Y’all didn’t do this to Obama. 
And you sure as hell didn’t create the “Office of President-Elect” for Trump in 2016. #hypocrites #TRUMPWON https://t.co/aduUZtD1q9",1229959302921715712,AmericanHarrier,"Tennessee, USA",164,0,0,0,0
2020-11-13 20:02:17+00:00,1327341030073651203,,,,,,1327341030073651203,#TrumpWon https://t.co/BX4eT3LLFa,1256437403692068864,savingliberals,Cali london bangkok,2114,0,0,0,0
2020-11-13 19:58:48+00:00,1327340155586408448,,,,,,1327340155586408448,#TrumpWon,1237099216809480192,HellOnHeels2020,Nondisclosed location ,30618,3,6,29,4
2020-11-13 19:53:55+00:00,1327338927888412673,,,,,,1327338927888412673,#TrumpWon,166421491,mindyoh,"Manhattan, NY",466,0,0,0,0
2020-11-13 19:50:34+00:00,1327338084820611073,https://twitter.com/LibanoFrancais,1.326877636627411e+18,,,"[User(username='LibanoFrancais', id=1687654687, displayname='ton daron 🇱🇧🇫🇷', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='realDonaldTrump', id=25073877, displayname='Donald J. Trump', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]",1326877480834240515,@LibanoFrancais @realDonaldTrump #StopTheSteaI #TrumpWon #WakeUp 🙏🗳,911645287,samknowsnow,"Earth, Milky Way & Searching",2237,0,0,0,0
2020-11-13 19:46:21+00:00,1327337022252589056,,,,,,1327337022252589056,"#trumpwon #bidenwon

i just wanted to see if twitter would censor my tweets for fun lol.

trump won the 2020 election.

biden won the 2020 election.

Mulugah becomes first mulugian president.",3689507595,Mulugah1,Andromeda,1504,1,0,0,0
2020-11-13 19:18:57+00:00,1327330126032490500,,,,,"[User(username='realDonaldTrump', id=25073877, displayname='Donald J. Trump', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]",1327330126032490500,"Question for all those who think #TrumpWon #TrumpWillPrevail: if all the negative news about @realDonaldTrump is false, how do you accept weather forecasts, traffic alerts &amp; sports scores from those same outlets? So THIS is the only thing they're lying about?

#Trump2020 #Trump",399128036,MarcWatkinsEsq,"Atlanta, GA",667,0,1,3,0
2020-11-13 19:11:07+00:00,1327328155296665600,,,,,,1327328155296665600,#TrumpWon #WantedToGetFactChecked,433030725,DC_RedPill,Washington State,4455,0,0,0,0
2020-11-13 18:42:11+00:00,1327320872932188160,,,,,"[User(username='DrShayPhD', id=1349136991078785025, displayname='AMABLACKPATRIOT', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]",1327102074669178881,@DrShayPhD #TrumpWon,454175015,technoide,Earth,19,0,0,0,0
2020-11-13 18:40:40+00:00,1327320492768972801,,,,,,1327320492768972801,#TrumpWon,45752069,AdventureDiver,New York,189,0,0,0,0
2020-11-13 18:13:32+00:00,1327313663611592706,,,,,,1327313663611592706,#TrumpWon 79% of all counties in US. Translation: All of us are controlled by 21% of the population. https://t.co/RHQW03ksDN,24645560,JoeGeoffrey,Texas,179,1,0,0,0
2020-11-13 18:09:20+00:00,1327312606445461504,,,,,,1327312606445461504,"I doubt President Trump trusts Geraldo..I sure wouldn't.
#TrumpWon! #FightForTrump https://t.co/Nbp5xa7mpa",1576038554,jamusndit,"Heelsonhills, USA",1611,0,0,0,0
2020-11-13 18:02:51+00:00,1327310975050149888,,,,,,1327310975050149888,Biden didn't win. #Bidenlost #Cheating #FakeNewsMedia #fraud #Trumpwon,64577333,stormliker,"Hoover, Alabama",96,0,0,1,0
2020-11-13 18:02:27+00:00,1327310875489873920,,,,,"[User(username='Google', id=20536157, displayname='Google', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='Apple', id=380749300, displayname='Apple', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]",1327310875489873920,"@Google @Apple what the fuck do you think you’re doing? #AuditTheVote #Censorship2020 #TrumpWon #VoterSuppression 
 https://t.co/Pe1bjepdm2",1566258997,ItchyMuffin,Funky Town,117,0,0,0,0
2020-11-13 17:55:06+00:00,1327309023876550657,,,,,,1327309023876550657,#TrumpWon,978822766886449152,Kris98352629,norcal,158,0,0,0,0
2020-11-13 17:30:38+00:00,1327302869012328448,,,,,,1327302869012328448,#TrumpWon the reeelction. You will see shortly,721373893223702530,MarshaleeseBeat,Green Bay Wisconsin ,489,0,0,1,0
2020-11-13 17:26:14+00:00,1327301760776609793,,,,,,1327301760776609793,90.3% of all the Biden Popular Vote Overage is from California.  #TrumpWon  Pass It On,1661298746,jr_pettaman,"South Carolina, USA",867,0,0,1,0
2020-11-13 17:25:39+00:00,1327301615196327941,https://twitter.com/Cajunhearted4,1.3272078895981076e+18,,,"[User(username='Cajunhearted4', id=1280534277973819405, displayname='TheCajunPoet', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='Beard_Vet', id=916114570833551360, displayname='Beard Vet', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]",1327207889598107649,@Cajunhearted4 @Beard_Vet Morning Cajun...had my iced Guerilla Nilla this morning and it was Excellence... To keep BP down boycotting FoxNews and getting all updates from Patriots and NewsMax #TrumpWon,491496782,BlueLineNorCal,United States,2049,1,0,2,0
2020-11-13 17:07:12+00:00,1327296972290740229,,,,,"[User(username='JoeBiden', id=939091, displayname='Joe Biden', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='KamalaHarris', id=30354991, displayname='Kamala Harris', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]",1327296972290740229,Democrat election is collapsing Bwahahaha @JoeBiden @KamalaHarris will never stain the White House and state legislature will decide who is president of Supreme Court doesn’t and guess what states have more republicans we win either way 😂😂😂🇺🇸#TrumpWon,2958906978,whistlingDixi,"New Maryland, New Brunswick",268,0,0,1,0
2020-11-13 16:40:10+00:00,1327290166118141959,,,,,,1327290166118141959,That's what panic does. More they panic and shit themselves more exposed they are. When they are not scared is total silence. #TrumpWon #GodWon.#Knowyourenemies https://t.co/TmsMmMkcYo,1249639431558107136,daneugenvla,God’s Army,154,0,0,1,0
2020-11-13 16:17:43+00:00,1327284516340174848,,,,,,1327284516340174848,#TrumpWON Biden needs to concede and stop cheating!! https://t.co/03QhgFkTxi,27994238,ladypangeth,"Chuuk,FSM ",420,0,0,0,0
2020-11-13 15:53:40+00:00,1327278465930973184,,,,,,1327278465930973184,We LOVE him!! #TrumpWon https://t.co/VWriPmDLcG,4172714567,PorterSumari,"Bonita Springs, FL",1235,0,0,0,0
2020-11-13 15:49:54+00:00,1327277517980524544,,,,,,1327277517980524544,"I wish I could have seen the faces of all the swamp rats when they realized just how many supporters President Trump had on election night!  Would be priceless! 
#TrumpWon",706279393258246148,JillNorth12,"Tennessee, USA",1968,0,1,0,0
2020-11-13 15:41:34+00:00,1327275421734367232,https://twitter.com/Dv81Grey,1.3272726029859226e+18,,"[Photo(previewUrl='https://pbs.twimg.com/media/Emtt9k-UcAIi4KZ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Emtt9k-UcAIi4KZ?format=jpg&name=large')]","[User(username='Dv81Grey', id=785844610404904960, displayname='GreyLady', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='Clemintine110', id=1144491915296952324, displayname='Clemintine1', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='cajunman76', id=3514062136, displayname='CAJUNMAN', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='TheSpiritedAme1', id=1313128701882765313, displayname='The Spirited American', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='tawnin11320', id=1301263779733417991, displayname='You’re kidding, right?', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='PennyElsea', id=1242976370440966144, displayname='Penny Elsea', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='tahntahn76', id=364668959, displayname='Tahn Tahn', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='TexanAlliKat', id=934798363601465345, displayname='🇺🇸 Alli Kat 🇺🇸', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='Brixea', id=1263246263509643265, displayname='💫Emmy 2.0💫 Parler & Gab: @Serremmy', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='fastcow26', id=1108164391910936576, displayname='Lima Zulu ⭐️⭐️⭐️Fight The Good Fight', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='Scarlettmama22', id=622873706, displayname='🌺rubyredruby0120🌺', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='1FT_45', id=1204798761924476928, displayname='🇺🇸F̶R̶A̶N̶K̶4M̶🅰️G̶🅰️1🇮🇹', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='7mdk7', id=3526395106, displayname='Mark Kirin - NCSWIC...PATRIOTS IN CONTROL', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='Dv81Grey', id=785844610404904960, displayname='GreyLady', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]",1327272602985922560,"@Dv81Grey @Clemintine110 @RockyRush6375 @cajunman76 @TheSpiritedAme1 @tawnin11320 @msirignano2 @DInin28841575 @PennyElsea @nancysepic @tahntahn76 @TexanAlliKat @Brixea @oldscrubbylady @MikeRedPilled @fastcow26 @Scarlettmama22 @1FT_45 @7mdk7 Thanks @Dv81Grey for the ride.
Followed &amp; Rtd. We can't give up. POTUS will never give up on us. #TrumpWon  🇺🇸 https://t.co/N8FtMhpypQ",1326636233833865216,MeganPhD5094,"Wenatchee,WA🍎🇺🇸🇮🇱UWAlumni",1099,1,5,16,2
2020-11-13 15:34:06+00:00,1327273543533547521,,,,,,1327273543533547521,#Trumpwon Who do you think won? https://t.co/ObpYuEC21I,1111429252958904320,Merkabah31,✝💞 Holy Spirit leads....,995,0,0,0,0
2020-11-13 14:53:09+00:00,1327263234412392448,,,,,,1327263234412392448,#TrumpWon,801476712047509507,PenniFreeman1,"Edmond, OK",86,0,0,0,0
2020-11-13 14:45:25+00:00,1327261289069105158,,,,,,1327261289069105158,#trumpwon https://t.co/1KFvTPYAVR,62179450,SallyHoskins,MAGA Country,77,0,0,0,0
2020-11-13 14:43:53+00:00,1327260904413544448,,,,,,1327260904413544448,"#TRUMPWON By TSUNAMI!
China BIDEN/HARRIS have been caught with all their CRONIES!!!!",1325507660981145603,Hammer19712Q2Q,Yomamashouse,238,0,0,0,0
2020-11-13 14:40:32+00:00,1327260060364406784,,,,,,1327260060364406784,The  PCR test is the key to the deception #scamdemic2020 #electionvirus #trumpwon https://t.co/RXqrKDoNl4,1251546115683450880,JBCannabis1,"California, USA",167,0,0,0,0
